date,home_team,away_team,home_goals,away_goals,league,season,matchday
02/05/2022,FC Trollhättan,Falkenbergs FF,1,0,SE3S,2022,5
06/05/2022,IFK Malmö,Ängelholms FF,1,2,SE3S,2022,6
06/05/2022,Lunds BK,BK Olympic,1,2,SE3S,2022,6
06/05/2022,Vänersborgs IF,IK Oddevold,1,2,SE3S,2022,6
07/05/2022,Lindome GIF,Falkenbergs FF,1,0,SE3S,2022,6
07/05/2022,GAIS,Torns IF,5,1,SE3S,2022,6
07/05/2022,Tvååkers IF,Oskarshamns AIK,3,0,SE3S,2022,6
07/05/2022,Åtvidabergs FF,Ljungskile SK,0,1,SE3S,2022,6
09/05/2022,FC Trollhättan,Qviding FIF,2,1,SE3S,2022,6
13/05/2022,BK Olympic,Torns IF,2,2,SE3S,2022,7
14/05/2022,Tvååkers IF,FC Trollhättan,0,1,SE3S,2022,7
14/05/2022,IFK Malmö,Lindome GIF,0,1,SE3S,2022,7
14/05/2022,Falkenbergs FF,Oskarshamns AIK,1,0,SE3S,2022,7
14/05/2022,GAIS,Lunds BK,1,1,SE3S,2022,7
14/05/2022,Qviding FIF,Åtvidabergs FF,0,1,SE3S,2022,7
14/05/2022,Ängelholms FF,Vänersborgs IF,0,0,SE3S,2022,7
16/05/2022,IK Oddevold,Ljungskile SK,0,0,SE3S,2022,7
20/05/2022,Lindome GIF,GAIS,1,3,SE3S,2022,8
21/05/2022,Qviding FIF,Falkenbergs FF,0,4,SE3S,2022,8
22/05/2022,IK Oddevold,Tvååkers IF,2,1,SE3S,2022,8
22/05/2022,Ljungskile SK,Lunds BK,2,1,SE3S,2022,8
22/05/2022,Vänersborgs IF,IFK Malmö,1,2,SE3S,2022,8
22/05/2022,FC Trollhättan,Åtvidabergs FF,3,1,SE3S,2022,8
22/05/2022,Oskarshamns AIK,BK Olympic,0,3,SE3S,2022,8
22/05/2022,Torns IF,Ängelholms FF,3,1,SE3S,2022,8
25/05/2022,Lunds BK,Torns IF,1,0,SE3S,2022,9
25/05/2022,IFK Malmö,Qviding FIF,1,2,SE3S,2022,9
25/05/2022,Tvååkers IF,Ljungskile SK,0,0,SE3S,2022,9
25/05/2022,Vänersborgs IF,FC Trollhättan,1,0,SE3S,2022,9
26/05/2022,Ängelholms FF,Lindome GIF,4,0,SE3S,2022,9
26/05/2022,GAIS,Oskarshamns AIK,3,0,SE3S,2022,9
26/05/2022,Åtvidabergs FF,IK Oddevold,0,1,SE3S,2022,9
26/05/2022,Falkenbergs FF,BK Olympic,1,1,SE3S,2022,9
29/05/2022,Lindome GIF,Vänersborgs IF,3,2,SE3S,2022,10
29/05/2022,Qviding FIF,Tvååkers IF,2,3,SE3S,2022,10
29/05/2022,Torns IF,Åtvidabergs FF,1,1,SE3S,2022,10
29/05/2022,IK Oddevold,Lunds BK,1,1,SE3S,2022,10
29/05/2022,Ljungskile SK,FC Trollhättan,1,1,SE3S,2022,10
29/05/2022,Oskarshamns AIK,IFK Malmö,2,1,SE3S,2022,10
29/05/2022,Falkenbergs FF,GAIS,0,0,SE3S,2022,10
14/06/2022,BK Olympic,Ängelholms FF,0,1,SE3S,2022,10
04/06/2022,Lunds BK,Lindome GIF,4,0,SE3S,2022,11
04/06/2022,Tvååkers IF,Torns IF,0,1,SE3S,2022,11
04/06/2022,Oskarshamns AIK,Ljungskile SK,0,2,SE3S,2022,11
04/06/2022,Qviding FIF,Vänersborgs IF,1,6,SE3S,2022,11
04/06/2022,Åtvidabergs FF,Falkenbergs FF,0,4,SE3S,2022,11
05/06/2022,FC Trollhättan,IFK Malmö,2,0,SE3S,2022,11
05/06/2022,Ängelholms FF,IK Oddevold,1,0,SE3S,2022,11
06/06/2022,GAIS,BK Olympic,2,2,SE3S,2022,11
09/06/2022,Lindome GIF,Qviding FIF,0,1,SE3S,2022,12
11/06/2022,BK Olympic,Åtvidabergs FF,2,2,SE3S,2022,12
11/06/2022,Falkenbergs FF,Tvååkers IF,1,1,SE3S,2022,12
11/06/2022,IFK Malmö,GAIS,1,2,SE3S,2022,12
11/06/2022,Ljungskile SK,Ängelholms FF,4,0,SE3S,2022,12
11/06/2022,Torns IF,Oskarshamns AIK,2,0,SE3S,2022,12
11/06/2022,Vänersborgs IF,Lunds BK,2,1,SE3S,2022,12
13/06/2022,IK Oddevold,FC Trollhättan,0,1,SE3S,2022,12
17/06/2022,Qviding FIF,Ljungskile SK,1,2,SE3S,2022,13
18/06/2022,Lunds BK,Falkenbergs FF,1,3,SE3S,2022,13
18/06/2022,Tvååkers IF,IFK Malmö,2,0,SE3S,2022,13
18/06/2022,FC Trollhättan,BK Olympic,1,3,SE3S,2022,13
18/06/2022,GAIS,Vänersborgs IF,2,0,SE3S,2022,13
18/06/2022,IK Oddevold,Torns IF,2,0,SE3S,2022,13
18/06/2022,Ängelholms FF,Oskarshamns AIK,1,0,SE3S,2022,13
18/06/2022,Åtvidabergs FF,Lindome GIF,1,1,SE3S,2022,13
22/06/2022,Torns IF,IFK Malmö,3,0,SE3S,2022,14
22/06/2022,Lunds BK,Qviding FIF,0,3,SE3S,2022,14
22/06/2022,Vänersborgs IF,Tvååkers IF,0,3,SE3S,2022,14
23/06/2022,BK Olympic,IK Oddevold,3,1,SE3S,2022,14
23/06/2022,Ljungskile SK,GAIS,0,2,SE3S,2022,14
23/06/2022,Oskarshamns AIK,Åtvidabergs FF,4,3,SE3S,2022,14
23/06/2022,Lindome GIF,FC Trollhättan,0,1,SE3S,2022,14
27/06/2022,Falkenbergs FF,Ängelholms FF,7,0,SE3S,2022,14
29/07/2022,Tvååkers IF,Lindome GIF,4,3,SE3S,2022,15
30/07/2022,IK Oddevold,Oskarshamns AIK,1,0,SE3S,2022,15
30/07/2022,Åtvidabergs FF,Vänersborgs IF,2,1,SE3S,2022,15
30/07/2022,Falkenbergs FF,IFK Malmö,3,0,SE3S,2022,15
31/07/2022,Torns IF,FC Trollhättan,0,1,SE3S,2022,15
31/07/2022,GAIS,Qviding FIF,4,0,SE3S,2022,15
31/07/2022,Ljungskile SK,BK Olympic,1,0,SE3S,2022,15
01/08/2022,Ängelholms FF,Lunds BK,3,1,SE3S,2022,15
05/08/2022,BK Olympic,GAIS,0,3,SE3S,2022,16
05/08/2022,Vänersborgs IF,Ljungskile SK,1,1,SE3S,2022,16
06/08/2022,Lindome GIF,Ängelholms FF,4,1,SE3S,2022,16
06/08/2022,Qviding FIF,Torns IF,1,4,SE3S,2022,16
06/08/2022,IFK Malmö,Falkenbergs FF,1,6,SE3S,2022,16
06/08/2022,FC Trollhättan,Tvååkers IF,1,0,SE3S,2022,16
06/08/2022,Lunds BK,Åtvidabergs FF,2,0,SE3S,2022,16
06/08/2022,Oskarshamns AIK,IK Oddevold,1,2,SE3S,2022,16
09/08/2022,Ljungskile SK,Lindome GIF,2,0,SE3S,2022,17
09/08/2022,Ängelholms FF,Falkenbergs FF,1,1,SE3S,2022,17
09/08/2022,Åtvidabergs FF,Oskarshamns AIK,2,0,SE3S,2022,17
10/08/2022,Tvååkers IF,Qviding FIF,2,1,SE3S,2022,17
10/08/2022,FC Trollhättan,Vänersborgs IF,1,1,SE3S,2022,17
10/08/2022,IFK Malmö,Lunds BK,0,3,SE3S,2022,17
10/08/2022,IK Oddevold,GAIS,0,2,SE3S,2022,17
10/08/2022,Torns IF,BK Olympic,3,2,SE3S,2022,17
13/08/2022,Lunds BK,Tvååkers IF,1,0,SE3S,2022,18
13/08/2022,Lindome GIF,Åtvidabergs FF,4,0,SE3S,2022,18
13/08/2022,Oskarshamns AIK,Torns IF,3,0,SE3S,2022,18
13/08/2022,Vänersborgs IF,Ängelholms FF,0,0,SE3S,2022,18
14/08/2022,Falkenbergs FF,IK Oddevold,2,0,SE3S,2022,18
14/08/2022,GAIS,Ljungskile SK,3,0,SE3S,2022,18
15/08/2022,BK Olympic,IFK Malmö,2,0,SE3S,2022,18
15/08/2022,Qviding FIF,FC Trollhättan,1,2,SE3S,2022,18
19/08/2022,Tvååkers IF,Vänersborgs IF,1,2,SE3S,2022,19
19/08/2022,IK Oddevold,Lindome GIF,2,1,SE3S,2022,19
20/08/2022,Ljungskile SK,Qviding FIF,3,1,SE3S,2022,19
20/08/2022,Oskarshamns AIK,Falkenbergs FF,1,2,SE3S,2022,19
20/08/2022,Torns IF,GAIS,4,2,SE3S,2022,19
21/08/2022,FC Trollhättan,Lunds BK,2,2,SE3S,2022,19
21/08/2022,Åtvidabergs FF,BK Olympic,0,1,SE3S,2022,19
22/08/2022,Ängelholms FF,IFK Malmö,1,1,SE3S,2022,19
27/08/2022,GAIS,FC Trollhättan,1,1,SE3S,2022,20
27/08/2022,IFK Malmö,Tvååkers IF,2,2,SE3S,2022,20
27/08/2022,Lindome GIF,Torns IF,3,1,SE3S,2022,20
27/08/2022,Qviding FIF,Ängelholms FF,3,1,SE3S,2022,20
27/08/2022,BK Olympic,Oskarshamns AIK,0,0,SE3S,2022,20
27/08/2022,Falkenbergs FF,Åtvidabergs FF,3,0,SE3S,2022,20
27/08/2022,Ljungskile SK,IK Oddevold,1,2,SE3S,2022,20
27/08/2022,Lunds BK,Vänersborgs IF,2,0,SE3S,2022,20
03/09/2022,Oskarshamns AIK,GAIS,0,1,SE3S,2022,21
03/09/2022,IK Oddevold,IFK Malmö,1,0,SE3S,2022,21
03/09/2022,Lunds BK,Ljungskile SK,1,0,SE3S,2022,21
03/09/2022,Åtvidabergs FF,Qviding FIF,3,2,SE3S,2022,21
04/09/2022,Tvååkers IF,Falkenbergs FF,1,2,SE3S,2022,21
04/09/2022,FC Trollhättan,Torns IF,2,0,SE3S,2022,21
05/09/2022,Ängelholms FF,BK Olympic,1,1,SE3S,2022,21
05/09/2022,Vänersborgs IF,Lindome GIF,1,1,SE3S,2022,21
09/09/2022,Torns IF,Lunds BK,0,4,SE3S,2022,22
09/09/2022,Qviding FIF,IK Oddevold,0,4,SE3S,2022,22
10/09/2022,BK Olympic,Falkenbergs FF,0,0,SE3S,2022,22
10/09/2022,Lindome GIF,Oskarshamns AIK,2,2,SE3S,2022,22
10/09/2022,Ljungskile SK,Tvååkers IF,1,0,SE3S,2022,22
10/09/2022,Vänersborgs IF,Åtvidabergs FF,1,1,SE3S,2022,22
11/09/2022,GAIS,Ängelholms FF,2,1,SE3S,2022,22
11/09/2022,IFK Malmö,FC Trollhättan,0,0,SE3S,2022,22
17/09/2022,Lindome GIF,BK Olympic,0,4,SE3S,2022,23
17/09/2022,Tvååkers IF,GAIS,0,0,SE3S,2022,23
17/09/2022,Ängelholms FF,Torns IF,1,4,SE3S,2022,23
17/09/2022,Lunds BK,IK Oddevold,0,0,SE3S,2022,23
17/09/2022,Oskarshamns AIK,Qviding FIF,2,0,SE3S,2022,23
17/09/2022,Åtvidabergs FF,IFK Malmö,2,1,SE3S,2022,23
18/09/2022,Falkenbergs FF,Vänersborgs IF,1,0,SE3S,2022,23
19/09/2022,FC Trollhättan,Ljungskile SK,3,3,SE3S,2022,23
24/09/2022,Torns IF,Tvååkers IF,0,1,SE3S,2022,24
24/09/2022,BK Olympic,FC Trollhättan,1,2,SE3S,2022,24
24/09/2022,IFK Malmö,Vänersborgs IF,2,0,SE3S,2022,24
24/09/2022,IK Oddevold,Åtvidabergs FF,3,0,SE3S,2022,24
24/09/2022,Oskarshamns AIK,Ängelholms FF,0,3,SE3S,2022,24
24/09/2022,Qviding FIF,Lunds BK,2,0,SE3S,2022,24
25/09/2022,Ljungskile SK,Falkenbergs FF,0,3,SE3S,2022,24
25/09/2022,GAIS,Lindome GIF,1,0,SE3S,2022,24
01/10/2022,Tvååkers IF,BK Olympic,0,0,SE3S,2022,25
01/10/2022,Vänersborgs IF,GAIS,1,6,SE3S,2022,25
01/10/2022,Lindome GIF,IFK Malmö,2,1,SE3S,2022,25
01/10/2022,Ljungskile SK,Torns IF,2,3,SE3S,2022,25
01/10/2022,Lunds BK,Oskarshamns AIK,1,2,SE3S,2022,25
01/10/2022,Ängelholms FF,Åtvidabergs FF,1,2,SE3S,2022,25
02/10/2022,Falkenbergs FF,Qviding FIF,1,0,SE3S,2022,25
03/10/2022,FC Trollhättan,IK Oddevold,0,1,SE3S,2022,25
08/10/2022,BK Olympic,Lunds BK,1,3,SE3S,2022,26
08/10/2022,Qviding FIF,GAIS,0,2,SE3S,2022,26
08/10/2022,Falkenbergs FF,Lindome GIF,4,2,SE3S,2022,26
08/10/2022,IFK Malmö,Ljungskile SK,1,3,SE3S,2022,26
08/10/2022,Oskarshamns AIK,Tvååkers IF,2,0,SE3S,2022,26
08/10/2022,Torns IF,Vänersborgs IF,0,1,SE3S,2022,26
09/10/2022,Åtvidabergs FF,FC Trollhättan,0,2,SE3S,2022,26
09/10/2022,IK Oddevold,Ängelholms FF,0,0,SE3S,2022,26
31/03/2023,Vänersborgs IF,IK Oddevold,0,3,SE3S,2023,1
01/04/2023,Ahlafors IF,Norrby IF,1,0,SE3S,2023,1
01/04/2023,Eskilsminne IF,Ariana FC,1,2,SE3S,2023,1
01/04/2023,Ängelholms FF,BK Olympic,1,0,SE3S,2023,1
01/04/2023,Falkenbergs FF,Torns IF,3,0,SE3S,2023,1
01/04/2023,Oskarshamns AIK,FC Trollhättan,1,2,SE3S,2023,1
01/04/2023,Lunds BK,Tvååkers IF,1,0,SE3S,2023,1
02/04/2023,Ljungskile SK,Åtvidabergs FF,0,1,SE3S,2023,1
06/04/2023,Torns IF,Ängelholms FF,1,0,SE3S,2023,2
07/04/2023,IK Oddevold,Falkenbergs FF,1,1,SE3S,2023,2
07/04/2023,Tvååkers IF,Oskarshamns AIK,1,2,SE3S,2023,2
08/04/2023,Ariana FC,Lunds BK,0,0,SE3S,2023,2
08/04/2023,BK Olympic,Eskilsminne IF,1,0,SE3S,2023,2
08/04/2023,Åtvidabergs FF,Ahlafors IF,0,0,SE3S,2023,2
10/04/2023,Norrby IF,Ljungskile SK,0,1,SE3S,2023,2
10/04/2023,FC Trollhättan,Vänersborgs IF,3,1,SE3S,2023,2
15/04/2023,Ahlafors IF,IK Oddevold,1,2,SE3S,2023,3
15/04/2023,Tvååkers IF,Eskilsminne IF,1,0,SE3S,2023,3
15/04/2023,Ariana FC,Norrby IF,0,1,SE3S,2023,3
15/04/2023,Lunds BK,Vänersborgs IF,2,1,SE3S,2023,3
15/04/2023,Oskarshamns AIK,BK Olympic,0,2,SE3S,2023,3
15/04/2023,Åtvidabergs FF,Torns IF,1,2,SE3S,2023,3
16/04/2023,Ljungskile SK,Ängelholms FF,0,1,SE3S,2023,3
16/04/2023,FC Trollhättan,Falkenbergs FF,2,1,SE3S,2023,3
22/04/2023,Vänersborgs IF,Tvååkers IF,3,0,SE3S,2023,4
22/04/2023,BK Olympic,Åtvidabergs FF,0,1,SE3S,2023,4
22/04/2023,Eskilsminne IF,IK Oddevold,1,0,SE3S,2023,4
22/04/2023,Falkenbergs FF,Ahlafors IF,6,0,SE3S,2023,4
22/04/2023,Oskarshamns AIK,Lunds BK,0,1,SE3S,2023,4
22/04/2023,Torns IF,Norrby IF,0,3,SE3S,2023,4
23/04/2023,Ljungskile SK,Ariana FC,2,3,SE3S,2023,4
23/04/2023,Ängelholms FF,FC Trollhättan,0,3,SE3S,2023,4
29/04/2023,Tvååkers IF,Ariana FC,0,1,SE3S,2023,5
29/04/2023,Ahlafors IF,Eskilsminne IF,0,1,SE3S,2023,5
29/04/2023,IK Oddevold,Lunds BK,1,0,SE3S,2023,5
29/04/2023,Torns IF,Oskarshamns AIK,0,2,SE3S,2023,5
29/04/2023,Vänersborgs IF,Ängelholms FF,0,1,SE3S,2023,5
01/05/2023,Falkenbergs FF,Ljungskile SK,1,3,SE3S,2023,5
01/05/2023,Norrby IF,BK Olympic,3,0,SE3S,2023,5
01/05/2023,FC Trollhättan,Åtvidabergs FF,3,0,SE3S,2023,5
06/05/2023,BK Olympic,Tvååkers IF,1,2,SE3S,2023,6
06/05/2023,Ariana FC,Vänersborgs IF,0,1,SE3S,2023,6
06/05/2023,Eskilsminne IF,Norrby IF,1,0,SE3S,2023,6
06/05/2023,IK Oddevold,Torns IF,3,0,SE3S,2023,6
06/05/2023,Lunds BK,Ahlafors IF,2,0,SE3S,2023,6
07/05/2023,Åtvidabergs FF,Oskarshamns AIK,3,0,SE3S,2023,6
07/05/2023,Ljungskile SK,FC Trollhättan,0,4,SE3S,2023,6
07/05/2023,Ängelholms FF,Falkenbergs FF,0,3,SE3S,2023,6
12/05/2023,Tvååkers IF,Ängelholms FF,1,0,SE3S,2023,7
12/05/2023,Lunds BK,Eskilsminne IF,3,2,SE3S,2023,7
12/05/2023,Norrby IF,IK Oddevold,0,2,SE3S,2023,7
12/05/2023,Vänersborgs IF,Falkenbergs FF,0,1,SE3S,2023,7
13/05/2023,Ahlafors IF,Torns IF,1,1,SE3S,2023,7
13/05/2023,FC Trollhättan,BK Olympic,5,0,SE3S,2023,7
13/05/2023,Oskarshamns AIK,Ljungskile SK,3,2,SE3S,2023,7
13/05/2023,Åtvidabergs FF,Ariana FC,2,0,SE3S,2023,7
17/05/2023,Ahlafors IF,Ängelholms FF,3,0,SE3S,2023,8
17/05/2023,Ariana FC,BK Olympic,3,4,SE3S,2023,8
17/05/2023,Falkenbergs FF,Tvååkers IF,3,0,SE3S,2023,8
17/05/2023,Ljungskile SK,Vänersborgs IF,1,0,SE3S,2023,8
17/05/2023,Norrby IF,FC Trollhättan,1,1,SE3S,2023,8
17/05/2023,Torns IF,Lunds BK,1,1,SE3S,2023,8
18/05/2023,Eskilsminne IF,Åtvidabergs FF,2,0,SE3S,2023,8
18/05/2023,IK Oddevold,Oskarshamns AIK,6,0,SE3S,2023,8
20/05/2023,Vänersborgs IF,Torns IF,0,0,SE3S,2023,9
20/05/2023,Ängelholms FF,Norrby IF,1,4,SE3S,2023,9
21/05/2023,Lunds BK,Falkenbergs FF,2,2,SE3S,2023,9
21/05/2023,Tvååkers IF,Ljungskile SK,2,1,SE3S,2023,9
21/05/2023,BK Olympic,Ahlafors IF,0,1,SE3S,2023,9
21/05/2023,FC Trollhättan,Ariana FC,3,1,SE3S,2023,9
21/05/2023,Åtvidabergs FF,IK Oddevold,0,2,SE3S,2023,9
21/05/2023,Oskarshamns AIK,Eskilsminne IF,1,2,SE3S,2023,9
26/05/2023,Torns IF,BK Olympic,1,1,SE3S,2023,10
26/05/2023,Ängelholms FF,Lunds BK,0,2,SE3S,2023,10
27/05/2023,Ahlafors IF,Tvååkers IF,1,0,SE3S,2023,10
27/05/2023,Ariana FC,Oskarshamns AIK,4,0,SE3S,2023,10
27/05/2023,Falkenbergs FF,Åtvidabergs FF,4,0,SE3S,2023,10
28/05/2023,Eskilsminne IF,Ljungskile SK,5,1,SE3S,2023,10
29/05/2023,IK Oddevold,FC Trollhättan,0,0,SE3S,2023,10
29/05/2023,Norrby IF,Vänersborgs IF,1,1,SE3S,2023,10
03/06/2023,Tvååkers IF,Torns IF,0,1,SE3S,2023,11
03/06/2023,Ariana FC,Ahlafors IF,2,0,SE3S,2023,11
03/06/2023,BK Olympic,Falkenbergs FF,2,1,SE3S,2023,11
03/06/2023,Oskarshamns AIK,Vänersborgs IF,1,2,SE3S,2023,11
03/06/2023,Åtvidabergs FF,Norrby IF,3,1,SE3S,2023,11
04/06/2023,FC Trollhättan,Lunds BK,0,0,SE3S,2023,11
04/06/2023,Ljungskile SK,IK Oddevold,1,1,SE3S,2023,11
05/06/2023,Eskilsminne IF,Ängelholms FF,4,0,SE3S,2023,11
09/06/2023,Torns IF,Ariana FC,0,0,SE3S,2023,12
10/06/2023,IK Oddevold,BK Olympic,5,3,SE3S,2023,12
10/06/2023,Lunds BK,Ljungskile SK,4,0,SE3S,2023,12
10/06/2023,Norrby IF,Tvååkers IF,2,3,SE3S,2023,12
11/06/2023,Falkenbergs FF,Oskarshamns AIK,5,2,SE3S,2023,12
11/06/2023,Vänersborgs IF,Eskilsminne IF,0,3,SE3S,2023,12
11/06/2023,Ängelholms FF,Åtvidabergs FF,1,0,SE3S,2023,12
13/06/2023,Ahlafors IF,FC Trollhättan,0,4,SE3S,2023,12
14/06/2023,Ariana FC,Ängelholms FF,1,0,SE3S,2023,13
17/06/2023,Tvååkers IF,IK Oddevold,1,1,SE3S,2023,13
17/06/2023,BK Olympic,Ljungskile SK,2,2,SE3S,2023,13
17/06/2023,Eskilsminne IF,Falkenbergs FF,2,2,SE3S,2023,13
17/06/2023,Lunds BK,Norrby IF,3,2,SE3S,2023,13
17/06/2023,Oskarshamns AIK,Ahlafors IF,5,1,SE3S,2023,13
17/06/2023,Åtvidabergs FF,Vänersborgs IF,1,0,SE3S,2023,13
18/06/2023,FC Trollhättan,Torns IF,2,3,SE3S,2023,13
21/06/2023,Ljungskile SK,Ahlafors IF,6,1,SE3S,2023,14
21/06/2023,Norrby IF,Falkenbergs FF,0,5,SE3S,2023,14
22/06/2023,Torns IF,Eskilsminne IF,2,2,SE3S,2023,14
22/06/2023,Vänersborgs IF,BK Olympic,2,0,SE3S,2023,14
22/06/2023,Åtvidabergs FF,Lunds BK,2,3,SE3S,2023,14
25/06/2023,IK Oddevold,Ariana FC,2,1,SE3S,2023,14
25/06/2023,Ängelholms FF,Oskarshamns AIK,0,1,SE3S,2023,14
26/06/2023,FC Trollhättan,Tvååkers IF,3,4,SE3S,2023,14
29/07/2023,Ahlafors IF,Vänersborgs IF,1,0,SE3S,2023,15
29/07/2023,Eskilsminne IF,FC Trollhättan,2,2,SE3S,2023,15
29/07/2023,IK Oddevold,Ängelholms FF,2,1,SE3S,2023,15
29/07/2023,Norrby IF,Oskarshamns AIK,1,1,SE3S,2023,15
29/07/2023,Torns IF,Ljungskile SK,1,0,SE3S,2023,15
29/07/2023,Tvååkers IF,Åtvidabergs FF,3,0,SE3S,2023,15
30/07/2023,Falkenbergs FF,Ariana FC,2,1,SE3S,2023,15
31/07/2023,BK Olympic,Lunds BK,1,2,SE3S,2023,15
05/08/2023,Tvååkers IF,BK Olympic,0,0,SE3S,2023,16
05/08/2023,Ariana FC,Åtvidabergs FF,6,0,SE3S,2023,16
05/08/2023,Oskarshamns AIK,IK Oddevold,0,1,SE3S,2023,16
05/08/2023,Vänersborgs IF,Norrby IF,1,1,SE3S,2023,16
06/08/2023,Lunds BK,Torns IF,1,1,SE3S,2023,16
06/08/2023,Ljungskile SK,Falkenbergs FF,1,1,SE3S,2023,16
07/08/2023,FC Trollhättan,Ahlafors IF,4,1,SE3S,2023,16
10/08/2023,Ängelholms FF,Eskilsminne IF,1,1,SE3S,2023,16
12/08/2023,Ahlafors IF,Ljungskile SK,0,0,SE3S,2023,17
12/08/2023,BK Olympic,IK Oddevold,1,2,SE3S,2023,17
12/08/2023,Oskarshamns AIK,Ariana FC,3,2,SE3S,2023,17
12/08/2023,Åtvidabergs FF,Tvååkers IF,1,0,SE3S,2023,17
13/08/2023,Falkenbergs FF,Lunds BK,2,0,SE3S,2023,17
13/08/2023,Norrby IF,Ängelholms FF,6,0,SE3S,2023,17
14/08/2023,Eskilsminne IF,Torns IF,3,0,SE3S,2023,17
14/08/2023,Vänersborgs IF,FC Trollhättan,2,0,SE3S,2023,17
18/08/2023,Lunds BK,BK Olympic,2,2,SE3S,2023,18
19/08/2023,Ariana FC,Tvååkers IF,0,1,SE3S,2023,18
19/08/2023,Falkenbergs FF,Vänersborgs IF,1,0,SE3S,2023,18
19/08/2023,FC Trollhättan,Oskarshamns AIK,3,0,SE3S,2023,18
19/08/2023,Torns IF,Åtvidabergs FF,2,2,SE3S,2023,18
19/08/2023,Ängelholms FF,Ljungskile SK,1,0,SE3S,2023,18
20/08/2023,IK Oddevold,Eskilsminne IF,1,1,SE3S,2023,18
21/08/2023,Norrby IF,Ahlafors IF,4,1,SE3S,2023,18
25/08/2023,Ariana FC,Torns IF,3,0,SE3S,2023,19
25/08/2023,Ljungskile SK,Norrby IF,3,0,SE3S,2023,19
26/08/2023,Ahlafors IF,Falkenbergs FF,0,1,SE3S,2023,19
26/08/2023,BK Olympic,Oskarshamns AIK,2,2,SE3S,2023,19
26/08/2023,Tvååkers IF,FC Trollhättan,0,3,SE3S,2023,19
26/08/2023,Vänersborgs IF,Lunds BK,0,2,SE3S,2023,19
26/08/2023,Åtvidabergs FF,Eskilsminne IF,1,2,SE3S,2023,19
27/08/2023,Ängelholms FF,IK Oddevold,0,5,SE3S,2023,19
01/09/2023,Lunds BK,Ariana FC,3,0,SE3S,2023,20
01/09/2023,IK Oddevold,Vänersborgs IF,2,1,SE3S,2023,20
02/09/2023,Eskilsminne IF,BK Olympic,3,1,SE3S,2023,20
02/09/2023,Falkenbergs FF,Ängelholms FF,2,0,SE3S,2023,20
02/09/2023,Norrby IF,Åtvidabergs FF,1,0,SE3S,2023,20
02/09/2023,Oskarshamns AIK,Tvååkers IF,0,4,SE3S,2023,20
02/09/2023,Torns IF,Ahlafors IF,2,1,SE3S,2023,20
04/09/2023,FC Trollhättan,Ljungskile SK,1,1,SE3S,2023,20
09/09/2023,Ariana FC,Eskilsminne IF,2,1,SE3S,2023,21
09/09/2023,BK Olympic,Torns IF,1,1,SE3S,2023,21
09/09/2023,Tvååkers IF,Norrby IF,1,2,SE3S,2023,21
09/09/2023,Vänersborgs IF,Oskarshamns AIK,0,1,SE3S,2023,21
09/09/2023,Åtvidabergs FF,Falkenbergs FF,1,1,SE3S,2023,21
09/09/2023,Ängelholms FF,Ahlafors IF,1,1,SE3S,2023,21
10/09/2023,Ljungskile SK,Lunds BK,0,3,SE3S,2023,21
11/09/2023,FC Trollhättan,IK Oddevold,1,3,SE3S,2023,21
15/09/2023,Lunds BK,Ängelholms FF,1,2,SE3S,2023,22
16/09/2023,Ahlafors IF,Ariana FC,1,0,SE3S,2023,22
16/09/2023,Eskilsminne IF,Vänersborgs IF,3,1,SE3S,2023,22
16/09/2023,Falkenbergs FF,Norrby IF,2,1,SE3S,2023,22
16/09/2023,Ljungskile SK,BK Olympic,2,2,SE3S,2023,22
16/09/2023,Torns IF,FC Trollhättan,0,0,SE3S,2023,22
17/09/2023,IK Oddevold,Tvååkers IF,4,0,SE3S,2023,22
17/09/2023,Oskarshamns AIK,Åtvidabergs FF,0,3,SE3S,2023,22
22/09/2023,IK Oddevold,Ljungskile SK,1,0,SE3S,2023,23
22/09/2023,Vänersborgs IF,Ahlafors IF,1,2,SE3S,2023,23
23/09/2023,BK Olympic,Ängelholms FF,1,0,SE3S,2023,23
23/09/2023,Torns IF,Tvååkers IF,1,1,SE3S,2023,23
23/09/2023,Ariana FC,Falkenbergs FF,1,1,SE3S,2023,23
23/09/2023,Eskilsminne IF,Oskarshamns AIK,0,1,SE3S,2023,23
23/09/2023,Åtvidabergs FF,FC Trollhättan,1,2,SE3S,2023,23
24/09/2023,Norrby IF,Lunds BK,1,2,SE3S,2023,23
30/09/2023,Tvååkers IF,Ahlafors IF,3,0,SE3S,2023,24
30/09/2023,Falkenbergs FF,IK Oddevold,2,0,SE3S,2023,24
30/09/2023,Ljungskile SK,Eskilsminne IF,1,0,SE3S,2023,24
30/09/2023,Lunds BK,Åtvidabergs FF,1,1,SE3S,2023,24
30/09/2023,Oskarshamns AIK,Torns IF,1,1,SE3S,2023,24
01/10/2023,BK Olympic,Ariana FC,1,0,SE3S,2023,24
01/10/2023,Ängelholms FF,Vänersborgs IF,1,0,SE3S,2023,24
02/10/2023,FC Trollhättan,Norrby IF,3,4,SE3S,2023,24
06/10/2023,Vänersborgs IF,Ljungskile SK,3,0,SE3S,2023,25
07/10/2023,Tvååkers IF,Falkenbergs FF,0,2,SE3S,2023,25
07/10/2023,Ahlafors IF,Lunds BK,1,2,SE3S,2023,25
07/10/2023,Ariana FC,FC Trollhättan,2,2,SE3S,2023,25
07/10/2023,Norrby IF,Eskilsminne IF,2,1,SE3S,2023,25
