date,home_team,away_team,home_goals,away_goals,league,season,matchday
26/07/2014,Varbergs BoIS,Degerfors IF,0,0,SE2,2014,17
26/07/2014,GAIS,IFK Värnamo,2,2,SE2,2014,17
26/07/2014,Landskrona BoIS,Husqvarna FF,0,1,SE2,2014,17
26/07/2014,IK Sirius,Syrianska FC,2,2,SE2,2014,17
27/07/2014,Jönköpings Södra IF,GIF Sundsvall,4,1,SE2,2014,17
28/07/2014,Hammarby IF,Assyriska FF,1,1,SE2,2014,17
01/08/2014,Assyriska FF,Östers IF,1,1,SE2,2014,18
02/08/2014,Degerfors IF,Hammarby IF,1,2,SE2,2014,18
02/08/2014,Ängelholms FF,Jönköpings Södra IF,1,0,SE2,2014,18
02/08/2014,IFK Värnamo,Östersunds FK,1,2,SE2,2014,18
02/08/2014,Syrianska FC,Varbergs BoIS,2,0,SE2,2014,18
02/08/2014,Ljungskile SK,Landskrona BoIS,3,2,SE2,2014,18
02/08/2014,Husqvarna FF,IK Sirius,1,2,SE2,2014,18
03/08/2014,GIF Sundsvall,GAIS,4,0,SE2,2014,18
08/08/2014,IK Sirius,Degerfors IF,1,1,SE2,2014,19
09/08/2014,Landskrona BoIS,Varbergs BoIS,1,5,SE2,2014,19
09/08/2014,Assyriska FF,Ängelholms FF,1,1,SE2,2014,19
09/08/2014,Östersunds FK,Syrianska FC,2,1,SE2,2014,19
09/08/2014,Jönköpings Södra IF,Ljungskile SK,1,1,SE2,2014,19
09/08/2014,GAIS,Husqvarna FF,2,1,SE2,2014,19
10/08/2014,Hammarby IF,GIF Sundsvall,2,2,SE2,2014,19
11/08/2014,Östers IF,IFK Värnamo,2,2,SE2,2014,19
15/08/2014,Varbergs BoIS,IK Sirius,0,2,SE2,2014,20
16/08/2014,Husqvarna FF,Östersunds FK,1,4,SE2,2014,20
17/08/2014,Ljungskile SK,GAIS,0,0,SE2,2014,20
17/08/2014,GIF Sundsvall,Östers IF,5,1,SE2,2014,20
18/08/2014,Syrianska FC,Landskrona BoIS,1,0,SE2,2014,20
18/08/2014,Degerfors IF,Assyriska FF,3,2,SE2,2014,20
18/08/2014,Ängelholms FF,Hammarby IF,1,0,SE2,2014,20
19/08/2014,IFK Värnamo,Jönköpings Södra IF,2,0,SE2,2014,20
23/08/2014,GAIS,Varbergs BoIS,2,0,SE2,2014,21
24/08/2014,Assyriska FF,IFK Värnamo,1,2,SE2,2014,21
24/08/2014,Hammarby IF,Ljungskile SK,0,0,SE2,2014,21
25/08/2014,Landskrona BoIS,Degerfors IF,2,0,SE2,2014,21
25/08/2014,Jönköpings Södra IF,Syrianska FC,4,0,SE2,2014,21
25/08/2014,Ängelholms FF,GIF Sundsvall,1,2,SE2,2014,21
25/08/2014,Östers IF,Husqvarna FF,2,1,SE2,2014,21
26/08/2014,Östersunds FK,IK Sirius,1,1,SE2,2014,21
29/08/2014,Husqvarna FF,Jönköpings Södra IF,0,2,SE2,2014,22
30/08/2014,Varbergs BoIS,Östersunds FK,2,0,SE2,2014,22
30/08/2014,Degerfors IF,Ängelholms FF,4,0,SE2,2014,22
30/08/2014,IK Sirius,Landskrona BoIS,1,1,SE2,2014,22
31/08/2014,Ljungskile SK,Östers IF,4,0,SE2,2014,22
31/08/2014,IFK Värnamo,Hammarby IF,0,2,SE2,2014,22
01/09/2014,GIF Sundsvall,Assyriska FF,2,1,SE2,2014,22
02/09/2014,Syrianska FC,GAIS,2,2,SE2,2014,22
12/09/2014,Husqvarna FF,Hammarby IF,1,2,SE2,2014,23
13/09/2014,Degerfors IF,GIF Sundsvall,4,1,SE2,2014,23
13/09/2014,Varbergs BoIS,Jönköpings Södra IF,1,1,SE2,2014,23
14/09/2014,Ljungskile SK,Assyriska FF,1,0,SE2,2014,23
14/09/2014,Syrianska FC,Östers IF,3,1,SE2,2014,23
15/09/2014,Landskrona BoIS,Östersunds FK,0,1,SE2,2014,23
15/09/2014,IFK Värnamo,Ängelholms FF,4,0,SE2,2014,23
15/09/2014,IK Sirius,GAIS,0,1,SE2,2014,23
18/09/2014,Jönköpings Södra IF,IK Sirius,3,1,SE2,2014,24
19/09/2014,Östers IF,Varbergs BoIS,5,1,SE2,2014,24
20/09/2014,Östersunds FK,Degerfors IF,0,0,SE2,2014,24
20/09/2014,GAIS,Landskrona BoIS,3,1,SE2,2014,24
21/09/2014,GIF Sundsvall,IFK Värnamo,2,1,SE2,2014,24
21/09/2014,Assyriska FF,Husqvarna FF,1,1,SE2,2014,24
21/09/2014,Hammarby IF,Syrianska FC,6,0,SE2,2014,24
22/09/2014,Ängelholms FF,Ljungskile SK,0,3,SE2,2014,24
23/09/2014,Landskrona BoIS,Jönköpings Södra IF,0,3,SE2,2014,25
23/09/2014,IK Sirius,Östers IF,0,0,SE2,2014,25
24/09/2014,Varbergs BoIS,Hammarby IF,1,1,SE2,2014,25
24/09/2014,Östersunds FK,GAIS,2,1,SE2,2014,25
24/09/2014,Syrianska FC,Assyriska FF,0,2,SE2,2014,25
25/09/2014,Degerfors IF,IFK Värnamo,1,1,SE2,2014,25
25/09/2014,Husqvarna FF,Ängelholms FF,1,1,SE2,2014,25
25/09/2014,Ljungskile SK,GIF Sundsvall,0,0,SE2,2014,25
26/09/2014,Östers IF,Landskrona BoIS,1,1,SE2,2014,26
28/09/2014,Assyriska FF,Varbergs BoIS,0,0,SE2,2014,26
28/09/2014,Hammarby IF,IK Sirius,4,1,SE2,2014,26
29/09/2014,Ängelholms FF,Syrianska FC,1,0,SE2,2014,26
29/09/2014,IFK Värnamo,Ljungskile SK,1,4,SE2,2014,26
29/09/2014,Jönköpings Södra IF,Östersunds FK,4,0,SE2,2014,26
29/09/2014,GIF Sundsvall,Husqvarna FF,2,1,SE2,2014,26
30/09/2014,GAIS,Degerfors IF,0,1,SE2,2014,26
03/10/2014,IK Sirius,Assyriska FF,2,1,SE2,2014,27
04/10/2014,Degerfors IF,Ljungskile SK,3,3,SE2,2014,27
04/10/2014,GAIS,Jönköpings Södra IF,2,3,SE2,2014,27
04/10/2014,Östersunds FK,Östers IF,0,0,SE2,2014,27
05/10/2014,Varbergs BoIS,Ängelholms FF,0,1,SE2,2014,27
05/10/2014,Landskrona BoIS,Hammarby IF,1,3,SE2,2014,27
06/10/2014,Syrianska FC,GIF Sundsvall,1,2,SE2,2014,27
07/10/2014,Husqvarna FF,IFK Värnamo,0,0,SE2,2014,27
17/10/2014,Ljungskile SK,Husqvarna FF,2,1,SE2,2014,28
19/10/2014,Assyriska FF,Landskrona BoIS,1,1,SE2,2014,28
19/10/2014,Ängelholms FF,IK Sirius,0,2,SE2,2014,28
19/10/2014,Östers IF,GAIS,0,1,SE2,2014,28
20/10/2014,IFK Värnamo,Syrianska FC,2,0,SE2,2014,28
20/10/2014,Jönköpings Södra IF,Degerfors IF,4,2,SE2,2014,28
20/10/2014,GIF Sundsvall,Varbergs BoIS,2,1,SE2,2014,28
21/10/2014,Hammarby IF,Östersunds FK,4,2,SE2,2014,28
24/10/2014,Syrianska FC,Ljungskile SK,1,1,SE2,2014,29
25/10/2014,Degerfors IF,Husqvarna FF,1,1,SE2,2014,29
25/10/2014,Östersunds FK,Assyriska FF,1,2,SE2,2014,29
26/10/2014,GAIS,Hammarby IF,0,0,SE2,2014,29
26/10/2014,Varbergs BoIS,IFK Värnamo,6,2,SE2,2014,29
27/10/2014,Landskrona BoIS,Ängelholms FF,1,1,SE2,2014,29
27/10/2014,Jönköpings Södra IF,Östers IF,3,3,SE2,2014,29
27/10/2014,IK Sirius,GIF Sundsvall,0,1,SE2,2014,29
02/11/2014,Assyriska FF,GAIS,1,1,SE2,2014,30
02/11/2014,Husqvarna FF,Syrianska FC,0,1,SE2,2014,30
02/11/2014,Hammarby IF,Jönköpings Södra IF,5,0,SE2,2014,30
02/11/2014,Östers IF,Degerfors IF,0,2,SE2,2014,30
02/11/2014,Ängelholms FF,Östersunds FK,2,2,SE2,2014,30
02/11/2014,GIF Sundsvall,Landskrona BoIS,0,0,SE2,2014,30
02/11/2014,Ljungskile SK,Varbergs BoIS,3,0,SE2,2014,30
02/11/2014,IFK Värnamo,IK Sirius,0,6,SE2,2014,30
03/04/2015,IF Brommapojkarna,Östersunds FK,0,1,SE2,2015,1
03/04/2015,Utsiktens BK,Degerfors IF,4,1,SE2,2015,1
05/04/2015,Ängelholms FF,Assyriska FF,0,2,SE2,2015,1
06/04/2015,IK Frej Täby,Jönköpings Södra IF,0,1,SE2,2015,1
06/04/2015,GAIS,Varbergs BoIS,0,1,SE2,2015,1
06/04/2015,Syrianska FC,IK Sirius,0,0,SE2,2015,1
07/04/2015,IFK Värnamo,Ljungskile SK,2,1,SE2,2015,1
08/04/2015,Mjällby AIF,Athletic FC United,1,1,SE2,2015,1
11/04/2015,Varbergs BoIS,Mjällby AIF,1,2,SE2,2015,2
11/04/2015,Degerfors IF,GAIS,0,1,SE2,2015,2
12/04/2015,Assyriska FF,IFK Värnamo,0,0,SE2,2015,2
13/04/2015,Athletic FC United,IK Frej Täby,0,0,SE2,2015,2
13/04/2015,IK Sirius,Utsiktens BK,3,0,SE2,2015,2
13/04/2015,Jönköpings Södra IF,Syrianska FC,1,0,SE2,2015,2
14/04/2015,Östersunds FK,Ängelholms FF,3,0,SE2,2015,2
15/04/2015,Ljungskile SK,IF Brommapojkarna,1,0,SE2,2015,2
18/04/2015,Utsiktens BK,Assyriska FF,0,1,SE2,2015,3
18/04/2015,IK Frej Täby,IK Sirius,0,0,SE2,2015,3
19/04/2015,Ängelholms FF,Varbergs BoIS,0,1,SE2,2015,3
19/04/2015,IF Brommapojkarna,Athletic FC United,1,1,SE2,2015,3
19/04/2015,Syrianska FC,Ljungskile SK,2,0,SE2,2015,3
20/04/2015,GAIS,Östersunds FK,1,1,SE2,2015,3
20/04/2015,Jönköpings Södra IF,IFK Värnamo,2,1,SE2,2015,3
21/04/2015,Mjällby AIF,Degerfors IF,1,2,SE2,2015,3
25/04/2015,Östersunds FK,IFK Värnamo,1,1,SE2,2015,4
25/04/2015,Degerfors IF,Ängelholms FF,1,1,SE2,2015,4
25/04/2015,IK Sirius,IF Brommapojkarna,3,1,SE2,2015,4
25/04/2015,Varbergs BoIS,Syrianska FC,1,0,SE2,2015,4
25/04/2015,Athletic FC United,Utsiktens BK,2,0,SE2,2015,4
26/04/2015,Assyriska FF,IK Frej Täby,3,1,SE2,2015,4
27/04/2015,Jönköpings Södra IF,GAIS,1,0,SE2,2015,4
28/04/2015,Ljungskile SK,Mjällby AIF,2,0,SE2,2015,4
29/04/2015,IFK Värnamo,Degerfors IF,1,3,SE2,2015,5
29/04/2015,IK Sirius,Östersunds FK,2,2,SE2,2015,5
01/05/2015,Mjällby AIF,Jönköpings Södra IF,0,1,SE2,2015,5
01/05/2015,GAIS,IF Brommapojkarna,2,1,SE2,2015,5
01/05/2015,Syrianska FC,Assyriska FF,0,0,SE2,2015,5
02/05/2015,Utsiktens BK,Varbergs BoIS,1,1,SE2,2015,5
02/05/2015,Ängelholms FF,IK Frej Täby,0,4,SE2,2015,5
15/06/2015,Athletic FC United,Ljungskile SK,0,4,SE2,2015,5
04/05/2015,IFK Värnamo,GAIS,1,0,SE2,2015,6
05/05/2015,Assyriska FF,Athletic FC United,1,3,SE2,2015,6
05/05/2015,Varbergs BoIS,Jönköpings Södra IF,2,0,SE2,2015,6
05/05/2015,IK Frej Täby,Utsiktens BK,1,0,SE2,2015,6
05/05/2015,Östersunds FK,Syrianska FC,4,1,SE2,2015,6
05/05/2015,IF Brommapojkarna,Degerfors IF,0,2,SE2,2015,6
06/05/2015,Mjällby AIF,Ängelholms FF,1,2,SE2,2015,6
06/05/2015,Ljungskile SK,IK Sirius,4,3,SE2,2015,6
09/05/2015,Utsiktens BK,IF Brommapojkarna,1,0,SE2,2015,7
09/05/2015,Varbergs BoIS,Assyriska FF,2,0,SE2,2015,7
09/05/2015,Degerfors IF,IK Frej Täby,4,0,SE2,2015,7
10/05/2015,Ängelholms FF,IFK Värnamo,2,2,SE2,2015,7
10/05/2015,Athletic FC United,Östersunds FK,1,2,SE2,2015,7
11/05/2015,IK Sirius,GAIS,5,0,SE2,2015,7
12/05/2015,Jönköpings Södra IF,Ljungskile SK,3,2,SE2,2015,7
13/05/2015,Syrianska FC,Mjällby AIF,4,0,SE2,2015,7
15/05/2015,GAIS,Athletic FC United,1,1,SE2,2015,8
16/05/2015,Östersunds FK,Jönköpings Södra IF,1,1,SE2,2015,8
16/05/2015,IFK Värnamo,Syrianska FC,0,0,SE2,2015,8
16/05/2015,IF Brommapojkarna,Ängelholms FF,1,1,SE2,2015,8
16/05/2015,Ljungskile SK,Degerfors IF,3,0,SE2,2015,8
16/05/2015,IK Frej Täby,Varbergs BoIS,0,0,SE2,2015,8
17/05/2015,Mjällby AIF,Utsiktens BK,1,2,SE2,2015,8
17/05/2015,Assyriska FF,IK Sirius,0,0,SE2,2015,8
19/05/2015,Ängelholms FF,GAIS,1,3,SE2,2015,9
20/05/2015,Athletic FC United,IFK Värnamo,1,1,SE2,2015,9
20/05/2015,Utsiktens BK,Östersunds FK,0,2,SE2,2015,9
20/05/2015,Varbergs BoIS,Ljungskile SK,1,1,SE2,2015,9
20/05/2015,Syrianska FC,IK Frej Täby,3,1,SE2,2015,9
20/05/2015,Jönköpings Södra IF,IF Brommapojkarna,5,2,SE2,2015,9
21/05/2015,IK Sirius,Mjällby AIF,1,0,SE2,2015,9
21/05/2015,Degerfors IF,Assyriska FF,2,0,SE2,2015,9
23/05/2015,IK Frej Täby,GAIS,1,0,SE2,2015,10
23/05/2015,Jönköpings Södra IF,Athletic FC United,2,1,SE2,2015,10
23/05/2015,Syrianska FC,Utsiktens BK,1,1,SE2,2015,10
24/05/2015,Östersunds FK,Assyriska FF,3,2,SE2,2015,10
24/05/2015,Ljungskile SK,Ängelholms FF,0,0,SE2,2015,10
24/05/2015,IF Brommapojkarna,Varbergs BoIS,0,0,SE2,2015,10
25/05/2015,Mjällby AIF,IFK Värnamo,1,0,SE2,2015,10
26/05/2015,Degerfors IF,IK Sirius,1,1,SE2,2015,10
30/05/2015,Utsiktens BK,Jönköpings Södra IF,1,2,SE2,2015,11
30/05/2015,IK Sirius,Athletic FC United,1,1,SE2,2015,11
30/05/2015,Ljungskile SK,Östersunds FK,0,2,SE2,2015,11
30/05/2015,Varbergs BoIS,Degerfors IF,0,0,SE2,2015,11
30/05/2015,Assyriska FF,IF Brommapojkarna,2,1,SE2,2015,11
30/05/2015,IFK Värnamo,IK Frej Täby,2,1,SE2,2015,11
31/05/2015,Ängelholms FF,Syrianska FC,1,2,SE2,2015,11
31/05/2015,GAIS,Mjällby AIF,4,1,SE2,2015,11
02/06/2015,IF Brommapojkarna,IFK Värnamo,2,1,SE2,2015,12
02/06/2015,Jönköpings Södra IF,IK Sirius,1,1,SE2,2015,12
03/06/2015,Mjällby AIF,Assyriska FF,0,1,SE2,2015,12
03/06/2015,Ängelholms FF,Utsiktens BK,1,0,SE2,2015,12
03/06/2015,IK Frej Täby,Ljungskile SK,1,0,SE2,2015,12
03/06/2015,Athletic FC United,Varbergs BoIS,3,2,SE2,2015,12
03/06/2015,Östersunds FK,Degerfors IF,3,2,SE2,2015,12
03/06/2015,Syrianska FC,GAIS,3,0,SE2,2015,12
06/06/2015,Varbergs BoIS,Östersunds FK,1,0,SE2,2015,13
06/06/2015,IF Brommapojkarna,Syrianska FC,0,1,SE2,2015,13
06/06/2015,IFK Värnamo,IK Sirius,1,5,SE2,2015,13
07/06/2015,Mjällby AIF,IK Frej Täby,1,3,SE2,2015,13
07/06/2015,Assyriska FF,Ljungskile SK,0,0,SE2,2015,13
09/06/2015,Jönköpings Södra IF,Ängelholms FF,4,0,SE2,2015,13
10/06/2015,Degerfors IF,Athletic FC United,3,1,SE2,2015,13
10/06/2015,GAIS,Utsiktens BK,5,2,SE2,2015,13
17/06/2015,Östersunds FK,Mjällby AIF,1,0,SE2,2015,14
18/06/2015,Degerfors IF,Syrianska FC,1,0,SE2,2015,14
21/06/2015,IK Sirius,Varbergs BoIS,2,2,SE2,2015,14
21/06/2015,Assyriska FF,Jönköpings Södra IF,2,3,SE2,2015,14
21/06/2015,Athletic FC United,Ängelholms FF,3,0,SE2,2015,14
21/06/2015,Utsiktens BK,IFK Värnamo,3,0,SE2,2015,14
22/06/2015,Ljungskile SK,GAIS,3,2,SE2,2015,14
23/06/2015,IK Frej Täby,IF Brommapojkarna,0,4,SE2,2015,14
25/06/2015,IFK Värnamo,Varbergs BoIS,0,1,SE2,2015,15
27/06/2015,IK Frej Täby,Östersunds FK,1,1,SE2,2015,15
27/06/2015,GAIS,Assyriska FF,0,2,SE2,2015,15
27/06/2015,Utsiktens BK,Ljungskile SK,0,4,SE2,2015,15
27/06/2015,Ängelholms FF,IK Sirius,0,2,SE2,2015,15
27/06/2015,Syrianska FC,Athletic FC United,3,3,SE2,2015,15
29/06/2015,Jönköpings Södra IF,Degerfors IF,0,1,SE2,2015,15
30/06/2015,IF Brommapojkarna,Mjällby AIF,2,2,SE2,2015,15
18/07/2015,Östersunds FK,IK Frej Täby,3,0,SE2,2015,16
18/07/2015,IK Sirius,Ängelholms FF,1,0,SE2,2015,16
18/07/2015,Athletic FC United,GAIS,0,2,SE2,2015,16
18/07/2015,Degerfors IF,IFK Värnamo,1,1,SE2,2015,16
18/07/2015,Mjällby AIF,Syrianska FC,1,2,SE2,2015,16
19/07/2015,Assyriska FF,Utsiktens BK,7,1,SE2,2015,16
20/07/2015,Varbergs BoIS,IF Brommapojkarna,1,1,SE2,2015,16
21/07/2015,Ljungskile SK,Jönköpings Södra IF,1,2,SE2,2015,16
25/07/2015,Utsiktens BK,Mjällby AIF,0,0,SE2,2015,17
25/07/2015,Syrianska FC,Ängelholms FF,1,3,SE2,2015,17
25/07/2015,Östersunds FK,Varbergs BoIS,4,1,SE2,2015,17
25/07/2015,Athletic FC United,Jönköpings Södra IF,1,5,SE2,2015,17
25/07/2015,IK Frej Täby,Degerfors IF,2,2,SE2,2015,17
26/07/2015,GAIS,Ljungskile SK,0,0,SE2,2015,17
27/07/2015,IF Brommapojkarna,IK Sirius,1,0,SE2,2015,17
28/07/2015,IFK Värnamo,Assyriska FF,3,1,SE2,2015,17
01/08/2015,Ängelholms FF,IF Brommapojkarna,3,1,SE2,2015,18
01/08/2015,Ljungskile SK,Athletic FC United,0,3,SE2,2015,18
01/08/2015,Degerfors IF,Utsiktens BK,1,2,SE2,2015,18
01/08/2015,Assyriska FF,Östersunds FK,4,2,SE2,2015,18
01/08/2015,Varbergs BoIS,IK Frej Täby,5,0,SE2,2015,18
02/08/2015,IK Sirius,Syrianska FC,1,0,SE2,2015,18
03/08/2015,Mjällby AIF,GAIS,1,0,SE2,2015,18
04/08/2015,IFK Värnamo,Jönköpings Södra IF,1,1,SE2,2015,18
08/08/2015,Utsiktens BK,Ängelholms FF,0,1,SE2,2015,19
08/08/2015,IK Sirius,Ljungskile SK,3,3,SE2,2015,19
08/08/2015,Athletic FC United,Degerfors IF,0,2,SE2,2015,19
08/08/2015,Östersunds FK,IF Brommapojkarna,2,1,SE2,2015,19
09/08/2015,IK Frej Täby,Mjällby AIF,0,2,SE2,2015,19
09/08/2015,Syrianska FC,Varbergs BoIS,1,0,SE2,2015,19
10/08/2015,Jönköpings Södra IF,Assyriska FF,2,0,SE2,2015,19
11/08/2015,GAIS,IFK Värnamo,1,3,SE2,2015,19
15/08/2015,Varbergs BoIS,GAIS,2,3,SE2,2015,20
15/08/2015,Utsiktens BK,Syrianska FC,1,4,SE2,2015,20
15/08/2015,IF Brommapojkarna,Jönköpings Södra IF,1,1,SE2,2015,20
16/08/2015,Mjällby AIF,IK Sirius,1,2,SE2,2015,20
16/08/2015,IFK Värnamo,Athletic FC United,2,3,SE2,2015,20
16/08/2015,Assyriska FF,Ängelholms FF,3,3,SE2,2015,20
16/08/2015,Ljungskile SK,IK Frej Täby,1,1,SE2,2015,20
17/08/2015,Degerfors IF,Östersunds FK,0,0,SE2,2015,20
22/08/2015,IK Frej Täby,Assyriska FF,0,2,SE2,2015,21
23/08/2015,Ängelholms FF,Ljungskile SK,3,3,SE2,2015,21
23/08/2015,Athletic FC United,Mjällby AIF,0,0,SE2,2015,21
23/08/2015,Syrianska FC,IF Brommapojkarna,0,0,SE2,2015,21
24/08/2015,Östersunds FK,Utsiktens BK,5,1,SE2,2015,21
24/08/2015,IK Sirius,IFK Värnamo,2,0,SE2,2015,21
24/08/2015,GAIS,Degerfors IF,2,1,SE2,2015,21
25/08/2015,Jönköpings Södra IF,Varbergs BoIS,3,0,SE2,2015,21
27/08/2015,IF Brommapojkarna,IK Frej Täby,2,1,SE2,2015,22
29/08/2015,Varbergs BoIS,Athletic FC United,1,0,SE2,2015,22
29/08/2015,Utsiktens BK,IK Sirius,1,1,SE2,2015,22
30/08/2015,Mjällby AIF,Östersunds FK,1,0,SE2,2015,22
30/08/2015,Ljungskile SK,Syrianska FC,0,0,SE2,2015,22
30/08/2015,Assyriska FF,GAIS,1,0,SE2,2015,22
31/08/2015,IFK Värnamo,Ängelholms FF,1,2,SE2,2015,22
31/08/2015,Degerfors IF,Jönköpings Södra IF,2,0,SE2,2015,22
12/09/2015,GAIS,IK Frej Täby,0,0,SE2,2015,23
12/09/2015,Varbergs BoIS,Utsiktens BK,0,0,SE2,2015,23
12/09/2015,IF Brommapojkarna,Ljungskile SK,1,2,SE2,2015,23
13/09/2015,Ängelholms FF,Östersunds FK,0,1,SE2,2015,23
13/09/2015,Syrianska FC,IFK Värnamo,0,0,SE2,2015,23
13/09/2015,Athletic FC United,Assyriska FF,3,0,SE2,2015,23
14/09/2015,Jönköpings Södra IF,Mjällby AIF,2,0,SE2,2015,23
15/09/2015,IK Sirius,Degerfors IF,2,0,SE2,2015,23
18/09/2015,Ängelholms FF,Jönköpings Södra IF,1,1,SE2,2015,24
18/09/2015,IK Frej Täby,Athletic FC United,1,1,SE2,2015,24
19/09/2015,Östersunds FK,IK Sirius,1,1,SE2,2015,24
19/09/2015,Ljungskile SK,Varbergs BoIS,1,1,SE2,2015,24
19/09/2015,Degerfors IF,Mjällby AIF,0,1,SE2,2015,24
20/09/2015,Assyriska FF,Syrianska FC,2,0,SE2,2015,24
21/09/2015,IFK Värnamo,IF Brommapojkarna,2,1,SE2,2015,24
21/09/2015,Utsiktens BK,GAIS,1,0,SE2,2015,24
22/09/2015,Jönköpings Södra IF,IK Frej Täby,2,0,SE2,2015,25
23/09/2015,Syrianska FC,Degerfors IF,3,0,SE2,2015,25
23/09/2015,Mjällby AIF,Ljungskile SK,0,0,SE2,2015,25
23/09/2015,Östersunds FK,Athletic FC United,3,1,SE2,2015,25
24/09/2015,GAIS,Ängelholms FF,2,2,SE2,2015,25
24/09/2015,IK Sirius,Assyriska FF,1,0,SE2,2015,25
24/09/2015,Varbergs BoIS,IFK Värnamo,2,1,SE2,2015,25
24/09/2015,IF Brommapojkarna,Utsiktens BK,1,0,SE2,2015,25
27/09/2015,Ljungskile SK,Utsiktens BK,2,1,SE2,2015,26
27/09/2015,IK Frej Täby,Syrianska FC,2,1,SE2,2015,26
27/09/2015,Degerfors IF,IF Brommapojkarna,1,1,SE2,2015,26
27/09/2015,Ängelholms FF,Mjällby AIF,1,1,SE2,2015,26
28/09/2015,Athletic FC United,IK Sirius,2,2,SE2,2015,26
28/09/2015,Assyriska FF,Varbergs BoIS,0,1,SE2,2015,26
29/09/2015,IFK Värnamo,Östersunds FK,1,0,SE2,2015,26
30/09/2015,GAIS,Jönköpings Södra IF,1,2,SE2,2015,26
03/10/2015,Utsiktens BK,Athletic FC United,0,1,SE2,2015,27
03/10/2015,IF Brommapojkarna,Assyriska FF,2,3,SE2,2015,27
04/10/2015,Ängelholms FF,Degerfors IF,2,1,SE2,2015,27
04/10/2015,Östersunds FK,GAIS,4,0,SE2,2015,27
04/10/2015,Ljungskile SK,IFK Värnamo,0,2,SE2,2015,27
04/10/2015,Mjällby AIF,Varbergs BoIS,2,1,SE2,2015,27
05/10/2015,IK Sirius,IK Frej Täby,2,0,SE2,2015,27
05/10/2015,Syrianska FC,Jönköpings Södra IF,1,1,SE2,2015,27
17/10/2015,Varbergs BoIS,IK Sirius,1,1,SE2,2015,28
17/10/2015,IK Frej Täby,Ängelholms FF,0,1,SE2,2015,28
17/10/2015,Athletic FC United,IF Brommapojkarna,3,1,SE2,2015,28
17/10/2015,Jönköpings Södra IF,Östersunds FK,0,1,SE2,2015,28
18/10/2015,GAIS,Syrianska FC,3,0,SE2,2015,28
18/10/2015,IFK Värnamo,Utsiktens BK,3,2,SE2,2015,28
18/10/2015,Assyriska FF,Mjällby AIF,3,0,SE2,2015,28
18/10/2015,Degerfors IF,Ljungskile SK,0,3,SE2,2015,28
24/10/2015,IF Brommapojkarna,GAIS,0,2,SE2,2015,29
24/10/2015,Utsiktens BK,IK Frej Täby,1,0,SE2,2015,29
25/10/2015,IFK Värnamo,Mjällby AIF,4,0,SE2,2015,29
25/10/2015,Ängelholms FF,Athletic FC United,0,1,SE2,2015,29
25/10/2015,Ljungskile SK,Assyriska FF,3,2,SE2,2015,29
25/10/2015,IK Sirius,Jönköpings Södra IF,2,0,SE2,2015,29
26/10/2015,Degerfors IF,Varbergs BoIS,1,1,SE2,2015,29
27/10/2015,Syrianska FC,Östersunds FK,1,1,SE2,2015,29
01/11/2015,Assyriska FF,Degerfors IF,2,1,SE2,2015,30
01/11/2015,Östersunds FK,Ljungskile SK,2,0,SE2,2015,30
01/11/2015,Varbergs BoIS,Ängelholms FF,1,0,SE2,2015,30
01/11/2015,Mjällby AIF,IF Brommapojkarna,2,1,SE2,2015,30
01/11/2015,Athletic FC United,Syrianska FC,2,3,SE2,2015,30
01/11/2015,GAIS,IK Sirius,2,3,SE2,2015,30
01/11/2015,Jönköpings Södra IF,Utsiktens BK,5,2,SE2,2015,30
01/11/2015,IK Frej Täby,IFK Värnamo,1,0,SE2,2015,30
02/04/2016,Varbergs BoIS,Åtvidabergs FF,2,1,SE2,2016,1
02/04/2016,GAIS,IK Frej Täby,2,0,SE2,2016,1
03/04/2016,Degerfors IF,Athletic FC United,0,2,SE2,2016,1
03/04/2016,Ängelholms FF,Syrianska FC,1,0,SE2,2016,1
03/04/2016,Ljungskile SK,Örgryte IS,1,1,SE2,2016,1
03/04/2016,Assyriska FF,Dalkurd FF,2,1,SE2,2016,1
04/04/2016,Trelleborgs FF,IFK Värnamo,0,0,SE2,2016,1
04/04/2016,IK Sirius,Halmstads BK,2,1,SE2,2016,1
09/04/2016,Dalkurd FF,Varbergs BoIS,1,1,SE2,2016,2
09/04/2016,Halmstads BK,Trelleborgs FF,3,0,SE2,2016,2
09/04/2016,Athletic FC United,GAIS,3,0,SE2,2016,2
09/04/2016,IK Frej Täby,Assyriska FF,2,1,SE2,2016,2
10/04/2016,IFK Värnamo,Ljungskile SK,0,2,SE2,2016,2
10/04/2016,Åtvidabergs FF,IK Sirius,0,3,SE2,2016,2
10/04/2016,Syrianska FC,Degerfors IF,1,1,SE2,2016,2
11/04/2016,Örgryte IS,Ängelholms FF,0,1,SE2,2016,2
16/04/2016,Varbergs BoIS,IFK Värnamo,0,2,SE2,2016,3
16/04/2016,Degerfors IF,IK Frej Täby,2,2,SE2,2016,3
16/04/2016,GAIS,Syrianska FC,1,1,SE2,2016,3
17/04/2016,Ängelholms FF,Halmstads BK,0,1,SE2,2016,3
17/04/2016,Ljungskile SK,Åtvidabergs FF,2,2,SE2,2016,3
17/04/2016,Assyriska FF,Örgryte IS,0,1,SE2,2016,3
18/04/2016,Trelleborgs FF,Athletic FC United,1,0,SE2,2016,3
18/04/2016,IK Sirius,Dalkurd FF,1,2,SE2,2016,3
23/04/2016,Athletic FC United,Ljungskile SK,1,0,SE2,2016,4
