date,home_team,away_team,home_goals,away_goals,league,season,matchday,result
2024-06-01,IK Sirius,IFK Norrköping,5,1,SE1,2024,12,H
2024-06-02,Djurgårdens IF,Hammarby IF,0,3,SE1,2024,12,A
2024-06-02,Kalmar FF,Västerås SK,0,4,SE1,2024,12,A
2024-06-02,BK Häcken,AIK,4,1,SE1,2024,12,H
2024-06-02,IFK Värnamo,Mjällby AIF,1,2,SE1,2024,12,A
2024-07-06,IF Elfsborg,IF Brommapojkarna,3,0,SE1,2024,13,H
2024-07-06,Mjällby AIF,IK Sirius,3,2,SE1,2024,13,H
2024-07-07,AIK,Kalmar FF,1,2,SE1,2024,13,A
2024-07-07,IFK Värnamo,IFK Göteborg,2,0,SE1,2024,13,H
2024-07-07,Malmö FF,Halmstads BK,5,1,SE1,2024,13,H
2024-07-07,GAIS,Hammarby IF,0,0,SE1,2024,13,D
2024-07-08,IFK Norrköping,Djurgårdens IF,1,3,SE1,2024,13,A
2024-07-08,Västerås SK,BK Häcken,1,2,SE1,2024,13,A
2024-07-13,Mjällby AIF,Malmö FF,2,1,SE1,2024,14,H
2024-07-13,IK Sirius,GAIS,3,1,SE1,2024,14,H
2024-07-14,Djurgårdens IF,IFK Värnamo,1,0,SE1,2024,14,H
2024-07-14,BK Häcken,IF Elfsborg,3,5,SE1,2024,14,A
2024-07-14,Kalmar FF,IF Brommapojkarna,0,1,SE1,2024,14,A
2024-07-14,Västerås SK,IFK Norrköping,2,1,SE1,2024,14,H
2024-07-15,Hammarby IF,IFK Göteborg,0,1,SE1,2024,14,A
2024-07-15,Halmstads BK,AIK,1,2,SE1,2024,14,A
2024-07-19,IK Sirius,Malmö FF,3,4,SE1,2024,15,A
2024-07-20,Kalmar FF,Djurgårdens IF,2,1,SE1,2024,15,H
2024-07-20,IFK Värnamo,BK Häcken,2,2,SE1,2024,15,D
2024-07-20,IF Brommapojkarna,Hammarby IF,0,2,SE1,2024,15,A
2024-07-21,IFK Norrköping,Halmstads BK,1,0,SE1,2024,15,H
2024-07-21,IFK Göteborg,Västerås SK,1,1,SE1,2024,15,D
2024-07-21,IF Elfsborg,Mjällby AIF,3,1,SE1,2024,15,H
2024-07-22,GAIS,AIK,2,0,SE1,2024,15,H
2024-07-27,IFK Norrköping,Kalmar FF,2,0,SE1,2024,16,H
2024-07-27,IFK Göteborg,IF Brommapojkarna,3,4,SE1,2024,16,A
2024-07-27,Malmö FF,IK Sirius,0,1,SE1,2024,16,A
2024-07-27,Halmstads BK,IFK Värnamo,1,0,SE1,2024,16,H
2024-07-28,Hammarby IF,Mjällby AIF,3,0,SE1,2024,16,H
2024-07-28,IF Elfsborg,Djurgårdens IF,1,2,SE1,2024,16,A
2024-07-28,BK Häcken,Västerås SK,4,0,SE1,2024,16,H
2024-07-29,AIK,GAIS,0,1,SE1,2024,16,A
2024-08-03,GAIS,IFK Norrköping,0,1,SE1,2024,17,A
2024-08-03,Västerås SK,AIK,1,2,SE1,2024,17,A
2024-08-03,IF Brommapojkarna,Halmstads BK,4,1,SE1,2024,17,H
2024-08-04,Djurgårdens IF,IFK Göteborg,1,1,SE1,2024,17,D
2024-08-04,IFK Värnamo,IK Sirius,2,4,SE1,2024,17,A
2024-08-04,Kalmar FF,Hammarby IF,1,4,SE1,2024,17,A
2024-08-10,IFK Norrköping,Västerås SK,2,1,SE1,2024,18,H
2024-08-10,Halmstads BK,Malmö FF,0,1,SE1,2024,18,A
2024-08-10,IFK Göteborg,IFK Värnamo,0,0,SE1,2024,18,D
2024-08-11,AIK,Mjällby AIF,1,0,SE1,2024,18,H
2024-08-11,IF Elfsborg,GAIS,2,1,SE1,2024,18,H
2024-08-11,IK Sirius,Kalmar FF,3,1,SE1,2024,18,H
2024-08-12,Hammarby IF,IF Brommapojkarna,3,3,SE1,2024,18,D
2024-08-17,IFK Göteborg,IK Sirius,1,1,SE1,2024,19,D
2024-08-17,Malmö FF,IFK Norrköping,2,1,SE1,2024,19,H
2024-08-17,IFK Värnamo,Hammarby IF,0,3,SE1,2024,19,A
2024-08-17,Västerås SK,Kalmar FF,2,1,SE1,2024,19,H
2024-08-18,Djurgårdens IF,AIK,0,2,SE1,2024,19,A
2024-08-18,Mjällby AIF,IF Elfsborg,1,1,SE1,2024,19,D
2024-08-18,IF Brommapojkarna,BK Häcken,1,3,SE1,2024,19,A
2024-08-18,GAIS,Halmstads BK,3,1,SE1,2024,19,H
2024-08-24,Kalmar FF,Malmö FF,2,2,SE1,2024,20,D
2024-08-25,IF Elfsborg,IFK Göteborg,3,1,SE1,2024,20,H
2024-08-25,IK Sirius,Djurgårdens IF,0,1,SE1,2024,20,A
2024-08-25,AIK,IF Brommapojkarna,2,1,SE1,2024,20,H
2024-08-25,BK Häcken,IFK Värnamo,1,1,SE1,2024,20,D
2024-08-26,Hammarby IF,GAIS,0,0,SE1,2024,20,D
2024-08-26,IFK Norrköping,Mjällby AIF,1,2,SE1,2024,20,A
2024-08-26,Halmstads BK,Västerås SK,0,1,SE1,2024,20,A
2024-08-31,GAIS,Kalmar FF,1,1,SE1,2024,21,D
2024-08-31,IFK Värnamo,AIK,0,1,SE1,2024,21,A
2024-08-31,Mjällby AIF,Halmstads BK,3,1,SE1,2024,21,H
2024-08-31,Västerås SK,IK Sirius,1,2,SE1,2024,21,A
2024-09-01,Malmö FF,Djurgårdens IF,4,0,SE1,2024,21,H
2024-09-01,IF Brommapojkarna,IF Elfsborg,3,3,SE1,2024,21,D
2024-09-01,IFK Göteborg,Hammarby IF,0,1,SE1,2024,21,A
2024-09-01,IFK Norrköping,BK Häcken,3,3,SE1,2024,21,D
2024-09-14,Västerås SK,GAIS,2,3,SE1,2024,22,A
2024-09-15,AIK,Malmö FF,0,0,SE1,2024,22,D
2024-09-15,Djurgårdens IF,Mjällby AIF,1,1,SE1,2024,22,D
2024-09-15,IK Sirius,IF Brommapojkarna,3,2,SE1,2024,22,H
2024-09-15,BK Häcken,IFK Göteborg,3,3,SE1,2024,22,D
2024-09-15,Halmstads BK,IF Elfsborg,0,1,SE1,2024,22,A
2024-09-15,Kalmar FF,IFK Värnamo,3,1,SE1,2024,22,H
2024-09-16,Hammarby IF,IFK Norrköping,1,1,SE1,2024,22,D
2024-09-18,GAIS,Malmö FF,0,0,SE1,2024,24,D
2024-09-19,BK Häcken,Djurgårdens IF,1,2,SE1,2024,18,A
2024-09-19,IF Elfsborg,IFK Norrköping,2,2,SE1,2024,24,D
2024-09-21,Kalmar FF,AIK,0,1,SE1,2024,23,A
2024-09-21,IF Brommapojkarna,Mjällby AIF,0,0,SE1,2024,23,D
2024-09-22,IF Elfsborg,Hammarby IF,0,0,SE1,2024,23,D
2024-09-22,GAIS,Djurgårdens IF,3,0,SE1,2024,23,H
2024-09-22,IFK Värnamo,Västerås SK,2,0,SE1,2024,23,H
2024-09-22,Malmö FF,BK Häcken,4,0,SE1,2024,23,H
2024-09-23,IFK Göteborg,Halmstads BK,1,1,SE1,2024,23,D
2024-09-25,Djurgårdens IF,IF Brommapojkarna,2,1,SE1,2024,24,H
2024-09-25,IK Sirius,AIK,0,1,SE1,2024,24,A
2024-09-25,Mjällby AIF,IFK Värnamo,1,1,SE1,2024,24,D
2024-09-26,Hammarby IF,BK Häcken,2,0,SE1,2024,24,H
2024-09-26,Halmstads BK,Kalmar FF,2,2,SE1,2024,24,D
2024-09-26,Västerås SK,IFK Göteborg,1,1,SE1,2024,24,D
2024-09-29,AIK,Hammarby IF,1,0,SE1,2024,25,H
2024-09-29,Halmstads BK,IFK Norrköping,0,0,SE1,2024,25,D
2024-09-29,IFK Värnamo,Djurgårdens IF,1,1,SE1,2024,25,D
2024-09-29,Malmö FF,Mjällby AIF,2,0,SE1,2024,25,H
2024-09-29,BK Häcken,IK Sirius,2,0,SE1,2024,25,H
2024-09-29,Kalmar FF,IF Elfsborg,1,3,SE1,2024,25,A
2024-09-30,IF Brommapojkarna,Västerås SK,2,1,SE1,2024,25,H
2024-09-30,IFK Göteborg,GAIS,2,0,SE1,2024,25,H
2024-10-03,IFK Norrköping,IK Sirius,0,2,SE1,2024,23,A
2024-10-05,Hammarby IF,Halmstads BK,1,0,SE1,2024,26,H
2024-10-05,Mjällby AIF,Västerås SK,2,1,SE1,2024,26,H
2024-10-05,IF Brommapojkarna,GAIS,2,0,SE1,2024,26,H
2024-10-06,AIK,BK Häcken,0,2,SE1,2024,26,A
2024-10-06,Djurgårdens IF,Kalmar FF,1,1,SE1,2024,26,D
2024-10-06,Malmö FF,IFK Värnamo,1,1,SE1,2024,26,D
2024-10-06,IFK Norrköping,IFK Göteborg,0,2,SE1,2024,26,A
2024-10-06,IK Sirius,IF Elfsborg,4,1,SE1,2024,26,H
2024-10-19,IF Elfsborg,BK Häcken,1,3,SE1,2024,27,A
2024-10-19,Västerås SK,Malmö FF,1,1,SE1,2024,27,D
2024-10-19,Halmstads BK,IK Sirius,3,1,SE1,2024,27,H
2024-10-20,Hammarby IF,Djurgårdens IF,2,0,SE1,2024,27,H
2024-10-20,Kalmar FF,Mjällby AIF,0,3,SE1,2024,27,A
2024-10-20,GAIS,IFK Värnamo,0,0,SE1,2024,27,D
2024-10-21,IFK Norrköping,IF Brommapojkarna,1,1,SE1,2024,27,D
2024-10-21,IFK Göteborg,AIK,1,2,SE1,2024,27,A
2024-10-26,IK Sirius,Hammarby IF,0,3,SE1,2024,28,A
2024-10-26,Mjällby AIF,GAIS,1,1,SE1,2024,28,D
2024-10-26,IF Brommapojkarna,Kalmar FF,1,2,SE1,2024,28,A
2024-10-27,AIK,IF Elfsborg,2,1,SE1,2024,28,H
2024-10-27,IFK Värnamo,IFK Norrköping,1,2,SE1,2024,28,A
2024-10-27,BK Häcken,Halmstads BK,0,1,SE1,2024,28,A
2024-10-28,Djurgårdens IF,Västerås SK,2,1,SE1,2024,28,H
2024-10-28,Malmö FF,IFK Göteborg,2,1,SE1,2024,28,H
2024-11-02,Hammarby IF,Malmö FF,2,2,SE1,2024,29,D
2024-11-02,IF Elfsborg,Västerås SK,1,0,SE1,2024,29,H
2024-11-02,IFK Göteborg,Kalmar FF,1,1,SE1,2024,29,D
2024-11-03,BK Häcken,GAIS,1,2,SE1,2024,29,A
2024-11-03,IF Brommapojkarna,IFK Värnamo,0,1,SE1,2024,29,A
2024-11-03,Halmstads BK,Djurgårdens IF,1,0,SE1,2024,29,H
2024-11-03,IK Sirius,Mjällby AIF,1,1,SE1,2024,29,D
2024-11-04,IFK Norrköping,AIK,1,0,SE1,2024,29,H
2024-11-10,AIK,Halmstads BK,5,1,SE1,2024,30,H
2024-11-10,Djurgårdens IF,IFK Norrköping,3,1,SE1,2024,30,H
2024-11-10,Malmö FF,IF Brommapojkarna,2,1,SE1,2024,30,H
2024-11-10,GAIS,IK Sirius,2,1,SE1,2024,30,H
2024-11-10,Kalmar FF,BK Häcken,1,0,SE1,2024,30,H
2024-11-10,Mjällby AIF,IFK Göteborg,1,0,SE1,2024,30,H
2024-11-10,IFK Värnamo,IF Elfsborg,0,0,SE1,2024,30,D
2024-11-10,Västerås SK,Hammarby IF,1,0,SE1,2024,30,H
2025-03-29,Djurgårdens IF,Malmö FF,0,1,SE1,2025,1,A
2025-03-29,BK Häcken,IF Brommapojkarna,2,0,SE1,2025,1,H
2025-03-30,Hammarby IF,IFK Göteborg,4,0,SE1,2025,1,H
2025-03-30,IF Elfsborg,Mjällby AIF,2,2,SE1,2025,1,D
2025-03-30,IFK Norrköping,Östers IF,4,3,SE1,2025,1,H
2025-03-30,Halmstads BK,Degerfors IF,0,5,SE1,2025,1,A
2025-03-31,IFK Värnamo,IK Sirius,1,2,SE1,2025,1,A
2025-03-31,GAIS,AIK,0,1,SE1,2025,1,A
2025-04-05,IFK Göteborg,Halmstads BK,1,0,SE1,2025,2,H
2025-04-05,IK Sirius,Djurgårdens IF,0,1,SE1,2025,2,A
2025-04-05,Östers IF,BK Häcken,2,0,SE1,2025,2,H
2025-04-06,AIK,IFK Norrköping,4,3,SE1,2025,2,H
2025-04-06,IF Brommapojkarna,Hammarby IF,0,2,SE1,2025,2,A
2025-04-06,Mjällby AIF,GAIS,1,1,SE1,2025,2,D
2025-04-06,Degerfors IF,IFK Värnamo,1,0,SE1,2025,2,H
2025-04-07,Malmö FF,IF Elfsborg,2,1,SE1,2025,2,H
2025-04-12,BK Häcken,Mjällby AIF,0,3,SE1,2025,3,A
2025-04-12,IF Elfsborg,IFK Norrköping,2,0,SE1,2025,3,H
2025-04-13,Hammarby IF,Djurgårdens IF,2,0,SE1,2025,3,H
2025-04-13,IFK Värnamo,IFK Göteborg,0,1,SE1,2025,3,A
2025-04-13,GAIS,Degerfors IF,2,0,SE1,2025,3,H
2025-04-13,IK Sirius,IF Brommapojkarna,0,3,SE1,2025,3,A
2025-04-14,Halmstads BK,Östers IF,1,0,SE1,2025,3,H
2025-04-14,AIK,Malmö FF,0,0,SE1,2025,3,D
2025-04-18,Malmö FF,IK Sirius,1,1,SE1,2025,4,D
2025-04-18,Mjällby AIF,Hammarby IF,3,1,SE1,2025,4,H
2025-04-19,IFK Norrköping,Halmstads BK,3,0,SE1,2025,4,H
2025-04-19,Degerfors IF,IF Elfsborg,0,1,SE1,2025,4,A
2025-04-20,IF Brommapojkarna,IFK Värnamo,3,2,SE1,2025,4,H
2025-04-20,Östers IF,AIK,0,1,SE1,2025,4,A
2025-04-20,IFK Göteborg,BK Häcken,2,3,SE1,2025,4,A
2025-04-21,Djurgårdens IF,GAIS,0,0,SE1,2025,4,D
2025-04-23,Hammarby IF,Malmö FF,2,0,SE1,2025,5,H
2025-04-23,IF Elfsborg,IK Sirius,4,3,SE1,2025,5,H
2025-04-23,BK Häcken,Degerfors IF,3,4,SE1,2025,5,A
2025-04-23,Halmstads BK,Mjällby AIF,1,3,SE1,2025,5,A
2025-04-24,Djurgårdens IF,Östers IF,1,0,SE1,2025,5,H
2025-04-24,GAIS,IF Brommapojkarna,1,1,SE1,2025,5,D
2025-04-24,IFK Norrköping,IFK Göteborg,2,3,SE1,2025,5,A
2025-04-24,IFK Värnamo,AIK,1,2,SE1,2025,5,A
2025-04-27,BK Häcken,Hammarby IF,1,1,SE1,2025,6,D
2025-04-27,Mjällby AIF,Degerfors IF,4,1,SE1,2025,6,H
2025-04-27,AIK,IF Elfsborg,2,0,SE1,2025,6,H
2025-04-27,IK Sirius,Halmstads BK,1,1,SE1,2025,6,D
2025-04-27,IFK Värnamo,IFK Norrköping,1,3,SE1,2025,6,A
2025-04-28,IFK Göteborg,GAIS,1,1,SE1,2025,6,D
2025-04-29,Malmö FF,Östers IF,2,0,SE1,2025,6,H
2025-05-03,Degerfors IF,IK Sirius,1,1,SE1,2025,7,D
2025-05-03,Halmstads BK,IFK Värnamo,4,2,SE1,2025,7,H
2025-05-04,Djurgårdens IF,AIK,1,1,SE1,2025,7,D
2025-05-04,IFK Norrköping,BK Häcken,0,2,SE1,2025,7,A
2025-05-04,Östers IF,Hammarby IF,0,3,SE1,2025,7,A
2025-05-04,Mjällby AIF,IFK Göteborg,1,0,SE1,2025,7,H
2025-05-05,Malmö FF,IF Brommapojkarna,1,2,SE1,2025,7,A
2025-05-05,IF Elfsborg,GAIS,2,0,SE1,2025,7,H
2025-05-10,IF Brommapojkarna,Halmstads BK,0,1,SE1,2025,8,A
2025-05-10,GAIS,IFK Värnamo,1,1,SE1,2025,8,D
2025-05-10,IK Sirius,BK Häcken,2,0,SE1,2025,8,H
2025-05-11,AIK,Mjällby AIF,2,1,SE1,2025,8,H
2025-05-11,Hammarby IF,IFK Norrköping,1,1,SE1,2025,8,D
2025-05-11,Östers IF,IF Elfsborg,0,1,SE1,2025,8,A
2025-05-11,Degerfors IF,Malmö FF,1,4,SE1,2025,8,A
2025-05-12,IFK Göteborg,Djurgårdens IF,1,2,SE1,2025,8,A
2025-05-14,Hammarby IF,IK Sirius,3,2,SE1,2025,9,H
2025-05-14,BK Häcken,AIK,3,3,SE1,2025,9,D
2025-05-14,Halmstads BK,GAIS,1,3,SE1,2025,9,A
2025-05-15,Djurgårdens IF,Mjällby AIF,1,3,SE1,2025,9,A
2025-05-15,IF Elfsborg,IF Brommapojkarna,4,3,SE1,2025,9,H
2025-05-15,IFK Göteborg,Östers IF,0,1,SE1,2025,9,A
2025-05-15,IFK Norrköping,Degerfors IF,1,2,SE1,2025,9,A
2025-05-15,IFK Värnamo,Malmö FF,2,2,SE1,2025,9,D
2025-05-18,AIK,Hammarby IF,0,0,SE1,2025,10,D
2025-05-18,BK Häcken,IFK Värnamo,2,0,SE1,2025,10,H
2025-05-18,Östers IF,GAIS,1,1,SE1,2025,10,D
2025-05-18,Malmö FF,Halmstads BK,3,0,SE1,2025,10,H
2025-05-19,Mjällby AIF,IF Brommapojkarna,1,0,SE1,2025,10,H
2025-05-19,IK Sirius,IFK Norrköping,1,2,SE1,2025,10,A
2025-05-19,Degerfors IF,IFK Göteborg,1,3,SE1,2025,10,A
2025-05-19,IF Elfsborg,Djurgårdens IF,4,0,SE1,2025,10,H
2025-05-22,Hammarby IF,Mjällby AIF,1,2,SE1,2025,18,A
2025-05-22,Malmö FF,AIK,0,0,SE1,2025,18,D
2025-05-24,IFK Värnamo,Östers IF,1,1,SE1,2025,11,D
2025-05-24,GAIS,IK Sirius,2,1,SE1,2025,11,H
2025-05-25,IFK Göteborg,Malmö FF,1,0,SE1,2025,11,H
2025-05-25,Halmstads BK,IF Elfsborg,1,4,SE1,2025,11,A
2025-05-25,Djurgårdens IF,BK Häcken,1,1,SE1,2025,11,D
2025-05-25,IF Brommapojkarna,AIK,0,1,SE1,2025,11,A
2025-05-26,IFK Norrköping,Mjällby AIF,1,1,SE1,2025,11,D
2025-05-26,Hammarby IF,Degerfors IF,1,0,SE1,2025,11,H
2025-05-29,IF Brommapojkarna,Djurgårdens IF,0,1,SE1,2025,6,A
2025-05-31,IF Elfsborg,Hammarby IF,0,2,SE1,2025,12,A
2025-05-31,IFK Norrköping,GAIS,0,3,SE1,2025,12,A
2025-05-31,Degerfors IF,Östers IF,1,2,SE1,2025,12,A
2025-06-01,IF Brommapojkarna,IFK Göteborg,1,3,SE1,2025,12,A
2025-06-01,Malmö FF,BK Häcken,3,0,SE1,2025,12,H
2025-06-01,Halmstads BK,Djurgårdens IF,1,0,SE1,2025,12,H
2025-06-01,Mjällby AIF,IFK Värnamo,2,0,SE1,2025,12,H
2025-06-01,IK Sirius,AIK,3,1,SE1,2025,12,H
2025-06-28,Hammarby IF,Halmstads BK,2,0,SE1,2025,13,H
2025-06-28,Östers IF,IK Sirius,2,2,SE1,2025,13,D
2025-06-29,AIK,IFK Göteborg,3,0,SE1,2025,13,H
2025-06-29,Degerfors IF,IF Brommapojkarna,0,3,SE1,2025,13,A
2025-06-29,BK Häcken,GAIS,1,3,SE1,2025,13,A
2025-06-29,IFK Värnamo,IF Elfsborg,0,0,SE1,2025,13,D
2025-06-30,Djurgårdens IF,IFK Norrköping,1,1,SE1,2025,13,D
2025-06-30,Mjällby AIF,Malmö FF,1,1,SE1,2025,13,D
2025-07-05,GAIS,Malmö FF,0,0,SE1,2025,14,D
2025-07-05,Östers IF,Mjällby AIF,0,1,SE1,2025,14,A
2025-07-05,Hammarby IF,IFK Värnamo,1,0,SE1,2025,14,H
2025-07-06,IFK Göteborg,IK Sirius,3,1,SE1,2025,14,H
2025-07-06,Halmstads BK,AIK,2,0,SE1,2025,14,H
2025-07-06,Djurgårdens IF,Degerfors IF,5,1,SE1,2025,14,H
2025-07-06,IF Elfsborg,BK Häcken,0,2,SE1,2025,14,A
2025-07-07,IFK Norrköping,IF Brommapojkarna,0,1,SE1,2025,14,A
2025-07-12,IFK Göteborg,IF Elfsborg,1,2,SE1,2025,15,A
2025-07-12,Malmö FF,IFK Norrköping,3,1,SE1,2025,15,H
2025-07-13,IF Brommapojkarna,Östers IF,2,0,SE1,2025,15,H
2025-07-13,GAIS,Hammarby IF,3,2,SE1,2025,15,H
2025-07-13,AIK,Degerfors IF,3,0,SE1,2025,15,H
2025-07-13,IFK Värnamo,Djurgårdens IF,1,0,SE1,2025,15,H
2025-07-13,BK Häcken,Halmstads BK,4,1,SE1,2025,15,H
2025-07-14,IK Sirius,Mjällby AIF,1,2,SE1,2025,15,A
2025-07-19,Djurgårdens IF,IF Elfsborg,1,0,SE1,2025,16,H
2025-07-19,Östers IF,Malmö FF,0,2,SE1,2025,16,A
2025-07-19,Degerfors IF,GAIS,0,3,SE1,2025,16,A
2025-07-20,Mjällby AIF,AIK,2,0,SE1,2025,16,H
2025-07-20,IK Sirius,IFK Göteborg,0,1,SE1,2025,16,A
2025-07-20,Hammarby IF,IF Brommapojkarna,3,2,SE1,2025,16,H
2025-07-20,Halmstads BK,BK Häcken,0,0,SE1,2025,16,D
2025-07-21,IFK Norrköping,IFK Värnamo,3,1,SE1,2025,16,H
2025-07-26,IF Brommapojkarna,Malmö FF,2,3,SE1,2025,17,A
2025-07-26,GAIS,Halmstads BK,3,0,SE1,2025,17,H
2025-07-26,Degerfors IF,IFK Norrköping,0,0,SE1,2025,17,D
2025-07-27,AIK,Östers IF,0,0,SE1,2025,17,D
2025-07-27,BK Häcken,Djurgårdens IF,1,6,SE1,2025,17,A
2025-07-27,Mjällby AIF,IK Sirius,2,1,SE1,2025,17,H
2025-07-27,IFK Värnamo,Hammarby IF,2,3,SE1,2025,17,A
2025-07-28,IF Elfsborg,IFK Göteborg,4,3,SE1,2025,17,H
2025-08-02,IF Brommapojkarna,IFK Norrköping,6,4,SE1,2025,18,H
2025-08-02,IFK Värnamo,GAIS,2,2,SE1,2025,18,D
2025-08-03,Djurgårdens IF,Halmstads BK,1,1,SE1,2025,18,D
2025-08-03,BK Häcken,IF Elfsborg,1,2,SE1,2025,18,A
2025-08-03,IK Sirius,Östers IF,1,1,SE1,2025,18,D
2025-08-04,IFK Göteborg,Degerfors IF,3,0,SE1,2025,18,H
2025-08-09,Malmö FF,Mjällby AIF,1,3,SE1,2025,19,A
2025-08-09,Halmstads BK,IK Sirius,0,1,SE1,2025,19,A
2025-08-10,AIK,Djurgårdens IF,0,0,SE1,2025,19,D
2025-08-10,Degerfors IF,BK Häcken,0,0,SE1,2025,19,D
2025-08-10,Östers IF,IF Brommapojkarna,1,1,SE1,2025,19,D
2025-08-10,IFK Norrköping,Hammarby IF,0,2,SE1,2025,19,A
2025-08-11,IF Elfsborg,IFK Värnamo,2,2,SE1,2025,19,D
2025-08-11,GAIS,IFK Göteborg,0,1,SE1,2025,19,A
2025-08-16,Halmstads BK,Malmö FF,0,4,SE1,2025,20,A
2025-08-16,IFK Norrköping,IF Elfsborg,2,1,SE1,2025,20,H
2025-08-17,IF Brommapojkarna,IK Sirius,2,4,SE1,2025,20,A
2025-08-17,IFK Göteborg,AIK,2,1,SE1,2025,20,H
2025-08-17,Hammarby IF,GAIS,1,2,SE1,2025,20,A
2025-08-17,BK Häcken,Östers IF,0,2,SE1,2025,20,A
2025-08-17,Mjällby AIF,Djurgårdens IF,1,1,SE1,2025,20,D
2025-08-18,IFK Värnamo,Degerfors IF,3,2,SE1,2025,20,H
2025-08-24,Djurgårdens IF,IF Brommapojkarna,1,0,SE1,2025,21,H
2025-08-24,IK Sirius,Hammarby IF,3,1,SE1,2025,21,H
2025-08-24,IF Elfsborg,Halmstads BK,1,2,SE1,2025,21,A
2025-08-24,Malmö FF,IFK Göteborg,0,0,SE1,2025,21,D
2025-08-24,Degerfors IF,AIK,0,1,SE1,2025,21,A
2025-08-24,IFK Värnamo,BK Häcken,1,5,SE1,2025,21,A
2025-08-25,GAIS,Mjällby AIF,0,2,SE1,2025,21,A
2025-08-25,Östers IF,IFK Norrköping,1,2,SE1,2025,21,A
2025-08-30,IF Brommapojkarna,IF Elfsborg,3,0,SE1,2025,22,H
2025-08-30,IFK Göteborg,IFK Värnamo,1,0,SE1,2025,22,H
2025-08-30,Mjällby AIF,Halmstads BK,1,0,SE1,2025,22,H
2025-08-31,AIK,IK Sirius,2,1,SE1,2025,22,H
2025-08-31,Malmö FF,Degerfors IF,1,1,SE1,2025,22,D
2025-08-31,IFK Norrköping,Djurgårdens IF,0,4,SE1,2025,22,A
2025-08-31,Hammarby IF,Östers IF,4,0,SE1,2025,22,H
2025-08-31,GAIS,BK Häcken,2,1,SE1,2025,22,H
2025-09-13,Degerfors IF,Mjällby AIF,0,1,SE1,2025,23,A
2025-09-13,Halmstads BK,IFK Norrköping,1,1,SE1,2025,23,D
2025-09-14,Djurgårdens IF,Hammarby IF,3,3,SE1,2025,23,D
2025-09-14,Östers IF,IFK Värnamo,4,3,SE1,2025,23,H
2025-09-14,IF Elfsborg,Malmö FF,2,2,SE1,2025,23,D
2025-09-14,IK Sirius,GAIS,3,0,SE1,2025,23,H
2025-09-15,AIK,IF Brommapojkarna,2,1,SE1,2025,23,H
2025-09-15,BK Häcken,IFK Göteborg,1,2,SE1,2025,23,A
2025-09-20,GAIS,IF Elfsborg,2,0,SE1,2025,24,H
2025-09-20,Malmö FF,Djurgårdens IF,0,1,SE1,2025,24,A
2025-09-20,Mjällby AIF,Östers IF,1,1,SE1,2025,24,D
2025-09-21,Hammarby IF,BK Häcken,4,0,SE1,2025,24,H
2025-09-21,IFK Göteborg,IF Brommapojkarna,0,1,SE1,2025,24,A
2025-09-21,IK Sirius,Degerfors IF,1,3,SE1,2025,24,A
2025-09-22,IFK Värnamo,Halmstads BK,1,2,SE1,2025,24,A
2025-09-22,IFK Norrköping,AIK,3,1,SE1,2025,24,H
2025-09-27,IF Elfsborg,Degerfors IF,1,2,SE1,2025,25,A
2025-09-27,BK Häcken,IFK Norrköping,2,0,SE1,2025,25,H
2025-09-28,IF Brommapojkarna,Mjällby AIF,0,1,SE1,2025,25,A
2025-09-28,Halmstads BK,Hammarby IF,1,0,SE1,2025,25,H
2025-09-28,AIK,GAIS,1,1,SE1,2025,25,D
2025-09-28,Malmö FF,IFK Värnamo,3,2,SE1,2025,25,H
2025-09-29,Djurgårdens IF,IK Sirius,8,2,SE1,2025,25,H
2025-09-29,Östers IF,IFK Göteborg,0,2,SE1,2025,25,A
2025-10-04,Östers IF,Halmstads BK,3,0,SE1,2025,26,H
2025-10-04,Mjällby AIF,IF Elfsborg,2,0,SE1,2025,26,H
2025-10-04,Degerfors IF,Djurgårdens IF,1,1,SE1,2025,26,D
2025-10-04,GAIS,IFK Norrköping,2,1,SE1,2025,26,H
2025-10-05,AIK,IFK Värnamo,2,3,SE1,2025,26,A
2025-10-05,IFK Göteborg,Hammarby IF,1,2,SE1,2025,26,A
2025-10-05,IF Brommapojkarna,BK Häcken,1,3,SE1,2025,26,A
2025-10-05,IK Sirius,Malmö FF,5,1,SE1,2025,26,H
2025-10-18,IFK Norrköping,Malmö FF,0,2,SE1,2025,27,A
2025-10-18,BK Häcken,IK Sirius,1,1,SE1,2025,27,D
2025-10-19,Hammarby IF,AIK,2,1,SE1,2025,27,H
2025-10-19,GAIS,Djurgårdens IF,3,2,SE1,2025,27,H
2025-10-19,IF Elfsborg,Östers IF,5,1,SE1,2025,27,H
2025-10-19,IFK Värnamo,IF Brommapojkarna,1,1,SE1,2025,27,D
2025-10-20,Degerfors IF,Halmstads BK,0,1,SE1,2025,27,A
2025-10-20,IFK Göteborg,Mjällby AIF,0,2,SE1,2025,27,A
2025-10-25,Djurgårdens IF,IFK Värnamo,6,2,SE1,2025,28,H
2025-10-25,Östers IF,Degerfors IF,1,2,SE1,2025,28,A
2025-10-26,Mjällby AIF,IFK Norrköping,2,1,SE1,2025,28,H
2025-10-26,IK Sirius,IF Elfsborg,4,0,SE1,2025,28,H
2025-10-26,AIK,BK Häcken,2,2,SE1,2025,28,D
2025-10-26,Halmstads BK,IFK Göteborg,0,3,SE1,2025,28,A
